"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD"
"H4","CHN","32","China","WLD"," World",2016,"Import",5,4205444.989
"H4","CHN","32","China","WLD"," World",2017,"Export",6,6990875.236
"H4","CHN","32","China","WLD"," World",2017,"Import",5,4622710.618
"H4","CHN","32","China","WLD"," World",2018,"Export",6,7766224.412
"H4","CHN","32","China","WLD"," World",2018,"Import",5,5001475.634
"H4","CHN","32","China","WLD"," World",2019,"Export",6,7719883.117
"H4","CHN","32","China","WLD"," World",2019,"Import",5,4999785.804
"H4","CHN","32","China","WLD"," World",2020,"Export",6,7831625.996
"H4","CHN","32","China","WLD"," World",2020,"Import",5,4798220.388
"H4","CHN","32","China","WLD"," World",2021,"Export",6,10314344.644
"H4","CHN","32","China","WLD"," World",2021,"Import",5,6005181.809
"H4","CHN","32","China","WLD"," World",2022,"Export",6,10522085.283
"H4","CHN","32","China","WLD"," World",2022,"Import",5,5179920.233
"H4","CHN","32","China","WLD"," World",2023,"Export",6,9477016.402
"H4","CHN","32","China","WLD"," World",2023,"Import",5,4805177.419
"H4","CHN","32","China","WLD"," World",2024,"Export",6,10463982.891
"H4","CHN","32","China","WLD"," World",2024,"Import",5,5107474.513
"H4","CHN","33","China","All","All countries  All --- All  ",2014,"Export",6,4187334.025
"H4","CHN","33","China","All","All countries  All --- All  ",2014,"Import",5,3351312.364
"H4","CHN","33","China","All","All countries  All --- All  ",2015,"Export",6,4694167.049
"H4","CHN","33","China","All","All countries  All --- All  ",2015,"Import",5,4482010.229
"H4","CHN","33","China","All","All countries  All --- All  ",2016,"Export",6,4287175.875
"H4","CHN","33","China","All","All countries  All --- All  ",2016,"Import",5,5486931.559
"H4","CHN","33","China","All","All countries  All --- All  ",2017,"Export",6,4832346.428
"H4","CHN","33","China","All","All countries  All --- All  ",2017,"Import",5,7627442.774
"H4","CHN","33","China","All","All countries  All --- All  ",2018,"Export",6,5618702.45
"H4","CHN","33","China","All","All countries  All --- All  ",2018,"Import",5,12323111.026
"H4","CHN","33","China","All","All countries  All --- All  ",2019,"Export",6,5894164.659
"H4","CHN","33","China","All","All countries  All --- All  ",2019,"Import",5,16013388.306
"H4","CHN","33","China","All","All countries  All --- All  ",2020,"Export",6,5188133.502
"H4","CHN","33","China","All","All countries  All --- All  ",2020,"Import",5,20377277.311
"H4","CHN","33","China","All","All countries  All --- All  ",2021,"Export",6,6260783.83
"H4","CHN","33","China","All","All countries  All --- All  ",2021,"Import",5,23928465.179
"H4","CHN","33","China","All","All countries  All --- All  ",2022,"Export",6,7287619.341
"H4","CHN","33","China","All","All countries  All --- All  ",2022,"Import",5,21507537.428
"H4","CHN","33","China","All","All countries  All --- All  ",2023,"Export",6,7594964.049
"H4","CHN","33","China","All","All countries  All --- All  ",2023,"Import",5,17576682.604
"H4","CHN","33","China","All","All countries  All --- All  ",2024,"Export",6,8379130.9
"H4","CHN","33","China","All","All countries  All --- All  ",2024,"Import",5,16207934.398
"H4","CHN","33","China","WLD"," World",2014,"Export",6,4187334.025
"H4","CHN","33","China","WLD"," World",2014,"Import",5,3351312.364
"H4","CHN","33","China","WLD"," World",2015,"Export",6,4694167.049
"H4","CHN","33","China","WLD"," World",2015,"Import",5,4482010.229
"H4","CHN","33","China","WLD"," World",2016,"Export",6,4287175.875
"H4","CHN","33","China","WLD"," World",2016,"Import",5,5486931.559
"H4","CHN","33","China","WLD"," World",2017,"Export",6,4832346.428
"H4","CHN","33","China","WLD"," World",2017,"Import",5,7627442.774
"H4","CHN","33","China","WLD"," World",2018,"Export",6,5618702.45
"H4","CHN","33","China","WLD"," World",2018,"Import",5,12323111.026
"H4","CHN","33","China","WLD"," World",2019,"Export",6,5894164.659
"H4","CHN","33","China","WLD"," World",2019,"Import",5,16013388.306
"H4","CHN","33","China","WLD"," World",2020,"Export",6,5188133.502
"H4","CHN","33","China","WLD"," World",2020,"Import",5,20377277.311
"H4","CHN","33","China","WLD"," World",2021,"Export",6,6260783.83
"H4","CHN","33","China","WLD"," World",2021,"Import",5,23928465.179
"H4","CHN","33","China","WLD"," World",2022,"Export",6,7287619.341
"H4","CHN","33","China","WLD"," World",2022,"Import",5,21507537.428
"H4","CHN","33","China","WLD"," World",2023,"Export",6,7594964.049
"H4","CHN","33","China","WLD"," World",2023,"Import",5,17576682.604
"H4","CHN","33","China","WLD"," World",2024,"Export",6,8379130.9
"H4","CHN","33","China","WLD"," World",2024,"Import",5,16207934.398
"H4","CHN","34","China","All","All countries  All --- All  ",2014,"Export",6,3447921.237
"H4","CHN","34","China","All","All countries  All --- All  ",2014,"Import",5,3930381.689
"H4","CHN","34","China","All","All countries  All --- All  ",2015,"Export",6,3277632.151
"H4","CHN","34","China","All","All countries  All --- All  ",2015,"Import",5,3781934.265
"H4","CHN","34","China","All","All countries  All --- All  ",2016,"Export",6,3233810.29
"H4","CHN","34","China","All","All countries  All --- All  ",2016,"Import",5,3916890.679
"H4","CHN","34","China","All","All countries  All --- All  ",2017,"Export",6,3538269.728
"H4","CHN","34","China","All","All countries  All --- All  ",2017,"Import",5,4446563.435
"H4","CHN","34","China","All","All countries  All --- All  ",2018,"Export",6,4115987.027
"H4","CHN","34","China","All","All countries  All --- All  ",2018,"Import",5,4899818.947
"H4","CHN","34","China","All","All countries  All --- All  ",2019,"Export",6,4424264.286
"H4","CHN","34","China","All","All countries  All --- All  ",2019,"Import",5,4733220.042
"H4","CHN","34","China","All","All countries  All --- All  ",2020,"Export",6,5251974.443
"H4","CHN","34","China","All","All countries  All --- All  ",2020,"Import",5,5022603.954
"H4","CHN","34","China","All","All countries  All --- All  ",2021,"Export",6,5797820.235
"H4","CHN","34","China","All","All countries  All --- All  ",2021,"Import",5,7417036.381
"H4","CHN","34","China","All","All countries  All --- All  ",2022,"Export",6,7107367.431
"H4","CHN","34","China","All","All countries  All --- All  ",2022,"Import",5,6748587.068
"H4","CHN","34","China","All","All countries  All --- All  ",2023,"Export",6,7026876.107
"H4","CHN","34","China","All","All countries  All --- All  ",2023,"Import",5,5560004.496
"H4","CHN","34","China","All","All countries  All --- All  ",2024,"Export",6,7970140.065
"H4","CHN","34","China","All","All countries  All --- All  ",2024,"Import",5,5700895.141
"H4","CHN","34","China","WLD"," World",2014,"Export",6,3447921.237
"H4","CHN","34","China","WLD"," World",2014,"Import",5,3930381.689
"H4","CHN","34","China","WLD"," World",2015,"Export",6,3277632.151
"H4","CHN","34","China","WLD"," World",2015,"Import",5,3781934.265
"H4","CHN","34","China","WLD"," World",2016,"Export",6,3233810.29
"H4","CHN","34","China","WLD"," World",2016,"Import",5,3916890.679
"H4","CHN","34","China","WLD"," World",2017,"Export",6,3538269.728
"H4","CHN","34","China","WLD"," World",2017,"Import",5,4446563.435
"H4","CHN","34","China","WLD"," World",2018,"Export",6,4115987.027
"H4","CHN","34","China","WLD"," World",2018,"Import",5,4899818.947
"H4","CHN","34","China","WLD"," World",2019,"Export",6,4424264.286
"H4","CHN","34","China","WLD"," World",2019,"Import",5,4733220.042
"H4","CHN","34","China","WLD"," World",2020,"Export",6,5251974.443
"H4","CHN","34","China","WLD"," World",2020,"Import",5,5022603.954
"H4","CHN","34","China","WLD"," World",2021,"Export",6,5797820.235
"H4","CHN","34","China","WLD"," World",2021,"Import",5,7417036.381
"H4","CHN","34","China","WLD"," World",2022,"Export",6,7107367.431
"H4","CHN","34","China","WLD"," World",2022,"Import",5,6748587.068
"H4","CHN","34","China","WLD"," World",2023,"Export",6,7026876.107
"H4","CHN","34","China","WLD"," World",2023,"Import",5,5560004.496
"H4","CHN","34","China","WLD"," World",2024,"Export",6,7970140.065
"H4","CHN","34","China","WLD"," World",2024,"Import",5,5700895.141
"H4","CHN","35","China","All","All countries  All --- All  ",2014,"Export",6,2679247.348
"H4","CHN","35","China","All","All countries  All --- All  ",2014,"Import",5,3013041.768
"H4","CHN","35","China","All","All countries  All --- All  ",2015,"Export",6,2639890.932
"H4","CHN","35","China","All","All countries  All --- All  ",2015,"Import",5,2863426.539
"H4","CHN","35","China","All","All countries  All --- All  ",2016,"Export",6,2493481.376
"H4","CHN","35","China","All","All countries  All --- All  ",2016,"Import",5,2935684.271
"H4","CHN","35","China","All","All countries  All --- All  ",2017,"Export",6,2841357.791
"H4","CHN","35","China","All","All countries  All --- All  ",2017,"Import",5,3169100.886
"H4","CHN","35","China","All","All countries  All --- All  ",2018,"Export",6,3052296.543
"H4","CHN","35","China","All","All countries  All --- All  ",2018,"Import",5,3443607.07
"H4","CHN","35","China","All","All countries  All --- All  ",2019,"Export",6,3227741.049
"H4","CHN","35","China","All","All countries  All --- All  ",2019,"Import",5,3550033.932
"H4","CHN","35","China","All","All countries  All --- All  ",2020,"Export",6,3412078.991
"H4","CHN","35","China","All","All countries  All --- All  ",2020,"Import",5,3799678.616
"H4","CHN","35","China","All","All countries  All --- All  ",2021,"Export",6,4264451.389
"H4","CHN","35","China","All","All countries  All --- All  ",2021,"Import",5,4632985.406
"H4","CHN","35","China","All","All countries  All --- All  ",2022,"Export",6,4888332.275
"H4","CHN","35","China","All","All countries  All --- All  ",2022,"Import",5,4620796.948
"H4","CHN","35","China","All","All countries  All --- All  ",2023,"Export",6,4509560.141
"H4","CHN","35","China","All","All countries  All --- All  ",2023,"Import",5,4104158.439
"H4","CHN","35","China","All","All countries  All --- All  ",2024,"Export",6,4928942.839
"H4","CHN","35","China","All","All countries  All --- All  ",2024,"Import",5,4387717.11
"H4","CHN","35","China","WLD"," World",2014,"Export",6,2679247.348
"H4","CHN","35","China","WLD"," World",2014,"Import",5,3013041.768
"H4","CHN","35","China","WLD"," World",2015,"Export",6,2639890.932
"H4","CHN","35","China","WLD"," World",2015,"Import",5,2863426.539
"H4","CHN","35","China","WLD"," World",2016,"Export",6,2493481.376
"H4","CHN","35","China","WLD"," World",2016,"Import",5,2935684.271
"H4","CHN","35","China","WLD"," World",2017,"Export",6,2841357.791
"H4","CHN","35","China","WLD"," World",2017,"Import",5,3169100.886
"H4","CHN","35","China","WLD"," World",2018,"Export",6,3052296.543
"H4","CHN","35","China","WLD"," World",2018,"Import",5,3443607.07
"H4","CHN","35","China","WLD"," World",2019,"Export",6,3227741.049
"H4","CHN","35","China","WLD"," World",2019,"Import",5,3550033.932
"H4","CHN","35","China","WLD"," World",2020,"Export",6,3412078.991
"H4","CHN","35","China","WLD"," World",2020,"Import",5,3799678.616
"H4","CHN","35","China","WLD"," World",2021,"Export",6,4264451.389
"H4","CHN","35","China","WLD"," World",2021,"Import",5,4632985.406
"H4","CHN","35","China","WLD"," World",2022,"Export",6,4888332.275
"H4","CHN","35","China","WLD"," World",2022,"Import",5,4620796.948
"H4","CHN","35","China","WLD"," World",2023,"Export",6,4509560.141
"H4","CHN","35","China","WLD"," World",2023,"Import",5,4104158.439
"H4","CHN","35","China","WLD"," World",2024,"Export",6,4928942.839
"H4","CHN","35","China","WLD"," World",2024,"Import",5,4387717.11
"H4","CHN","36","China","All","All countries  All --- All  ",2014,"Export",6,983577.376
"H4","CHN","36","China","All","All countries  All --- All  ",2014,"Import",5,149775.347
"H4","CHN","36","China","All","All countries  All --- All  ",2015,"Export",6,946910.549
"H4","CHN","36","China","All","All countries  All --- All  ",2015,"Import",5,148055.038
"H4","CHN","36","China","All","All countries  All --- All  ",2016,"Export",6,822098.977
"H4","CHN","36","China","All","All countries  All --- All  ",2016,"Import",5,178094.22
"H4","CHN","36","China","All","All countries  All --- All  ",2017,"Export",6,824591.395
"H4","CHN","36","China","All","All countries  All --- All  ",2017,"Import",5,164220.51
"H4","CHN","36","China","All","All countries  All --- All  ",2018,"Export",6,996935.855
"H4","CHN","36","China","All","All countries  All --- All  ",2018,"Import",5,139903.446
"H4","CHN","36","China","All","All countries  All --- All  ",2019,"Export",6,896115.187
"H4","CHN","36","China","All","All countries  All --- All  ",2019,"Import",5,113253.23
"H4","CHN","36","China","All","All countries  All --- All  ",2020,"Export",6,726120.984
"H4","CHN","36","China","All","All countries  All --- All  ",2020,"Import",5,93468.675
"H4","CHN","36","China","All","All countries  All --- All  ",2021,"Export",6,883381.807
"H4","CHN","36","China","All","All countries  All --- All  ",2021,"Import",5,112950.337
"H4","CHN","36","China","All","All countries  All --- All  ",2022,"Export",6,1228632.761
"H4","CHN","36","China","All","All countries  All --- All  ",2022,"Import",5,120760.999
"H4","CHN","36","China","All","All countries  All --- All  ",2023,"Export",6,1126142.094
"H4","CHN","36","China","All","All countries  All --- All  ",2023,"Import",5,120741.687
"H4","CHN","36","China","All","All countries  All --- All  ",2024,"Export",6,1255773.881
"H4","CHN","36","China","All","All countries  All --- All  ",2024,"Import",5,150539.556
